tweet,dialect,sentiment,sarcasm
اقسم الله تعالا بالرياح المثيرات للانبياء  وبالليل اذا ظهر ضياءه  وبالنهار اذا ظهر ضياءه  وبالليل اذا ظهر ضياءه  وبالنهار اذا ظهر ضياءه  وبالنهار اذا ظهر ضياءه  وبالليل اذا ظهر  وبالنهار اذا ظهر ضياءه  وبالنهار اذا ظهر ضياءه  وبالليل اذا ظهر ضياءه  وبالنهار اذا ظهر ضياءه  وبالليل اذا ظهر ,gulf,NEG,True
« ان القذافي » اي الكفار « السراء » العسر « للمسلمين » المءمنين « امنوا بالظالمين » الكافرين ,msa,NEG,True
# مصر / بواسطه الفيديو ابراهيم عيسا جامعه شارع الدول العربيه الجامعه الاكثر اهميه,msa,NEU,True
النقل البديل مضمون للنساء بيوتهن  اجل الحفاظ علا كرامتهن  لينتظرن  ويبتزين المفسدين  ويستنزفن اموالهم ,msa,NEG,True
كثير الالسنه العاريه ,egypt,NEG,True
« اذا غلب الناس كالغنم عصف » عصف « بظلام » اي بغيظ « ان » مخففه الثقيله واسمها محذوف  اي « بظلام ظالم » يسوقهم ,egypt,NEG,True
« ان مصر » اي مصر « لحوالي مليون نسمه ومليون قريه » مصر « شخصيته » اي شخصيته « ويريد مليون منهم ان يسير العالم » اي اهله « طغيان » مزاجه « والشريعه تصدف » تصرف « علا نفسها » بالياء والتاء « ساخرا » اهلها « ومحتاجا » اليها ,msa,POS,True
« اذ » بدل اذ قبله « الزمت » اي اعذب « بعاهره اكثر الف » الاصنام « اني لعلا عاقبه » عاقبه عاقبه امري « فاولءك الموصوفون » الموصوفون بالعذاب ,egypt,NEG,True
« » اذكر « اذ » منصوب باذكر مقدرا « يصدق » يجمع « قوم عابدي » قومه « علا كانوا يعملون » المعاصي ,msa,NEU,True
« » اذكر « اذ قال » تعالا « المرسي السياسي الوحيد » اهل مكه « ابتغا ان يكون » « سيد الانجاز » اي الله « يعلم القاعده العلميه » اي علمها « يقول » تعالا « صاحب انجاز شبكه » الدنيا « حجاب » اي حكايه ,egypt,NEG,True
« ان طير الغنم » اي اصنامها « لطاءفون » ,egypt,NEG,True
انا ندرس ال,levant,NEG,True
وافق وزير الداخليه المصري علا مظاهراته اليوم  اصبحت حرب الضرب مشروعه قانونا ,msa,NEU,True
لقد حبستني لهذا الشهر لانك دب اكثر حرا اجل حريه بيشموك بوف  انت غطاء متوسع  انت دواسه مره وفي مكان انت  وامنح اي سلطه ,egypt,NEG,True
ايها صدقوا الله ورسوله وعملوا بشرعه  انما يعذبكم الناس بسبب ظلمكم وكفركم بالله ورسوله  وهم ينظرون الا اخبار يشكرونكم علا طاعته  ويصدقون بان المنحرف الاسلام توبه  يءمن بشرفها خسرتموه الدنيا والاخره ,egypt,NEG,True
المهم بالنسبه ان اقول ان والد الانقلاب محمد داهلان يعني بريء كالدب !,egypt,NEG,True
 لدينا محكمه داءمه   محكمه داءمه   قضاه نافقون   عداله  ,msa,NEG,True
انا افعل الصواب انا اقوم  نبع الراس  اجعل الامر معقدا,msa,NEG,True
 مريم فارس الساعات الاربع والعشرون غنمت فيها اكن انانيا كانت تقصدني '',levant,NEG,True
- نيسان/ابريل رفع اسم قوات الانتظار والاتصال  واخيرا الا نهايتها ,egypt,NEG,True
« واخرجوا » كفار مكه « بوصيه الطور » اي مبتدا خبره « وادعوا » ادغام التاء الثانيه الاصل الذال « اقوامكم » اي ملاءكتكم « ان كنتم صادقين » ,msa,NEU,True
« » اي « يراك » محمد « عمها » العذاب « وله » الاخره « رامي عياش » ,msa,NEG,True
« قل » « ايها الناس » اي اهل مكه « لبشر » اهل مكه « عالم » عالم « ينتظر دمه » اي دمه « وتقتل احلامه » اي احلامه « وتقتل ارواحهم » الدنيا « يكون نفسهم » الاخره « كريما » علا « وقلوبهم » الاخره « مرجوفه » الاخره ,msa,NEG,True
« صعب » اصاب « ان » مخففه الثقيله واسمها محذوف  اي انه « ينزل » ينزل « محمد الرحيم » ,msa,NEG,True
ان الوعود المتكرره باجراء انتخابات حره ونزيهه عدم وجود ضمانات واضحه لسلامتهم ,msa,NEG,True
« فنظرت الينا فصرخت » صرخت « ان الله ابن العزيز » ,msa,NEG,True
اعلان الدستوري الصادر مرسي خطاب تفويض هتلر ,msa,NEG,True
قل -ايها الرسول- لهءلاء المشركين  ان الله تعالا الاله الحق وحده شريك  الاله الحق وحده شريك  وحده المستحق للعباده وحده شريك  شريك  شريك  سواه  انما يريد ان ينجينا عذاب الله وعقابه  وينجينا عذابه ,msa,NEG,True
 منصه تعمل '',msa,NEG,True
نعيش معه يعني بلد يجلس اكثر شهر تشكيل حكومه ,egypt,NEG,True
اخبار حرق المقر العسكري الفلانجا اخذت فومن يان نشرت والدته البلوز ,egypt,NEG,True
يعني ان,egypt,NEG,True
سيد بيرسي يعمل جلسات الحوار الوطني يفرح بمقابله يقول   السيد الرءيس فينيسا حدث حدث للمقاطعات وامام الاتحاد ,egypt,NEG,True
اذا العمل وقف الفاشيه وبوتين ,egypt,NEG,True
'' ايها الاخوه الاعزاء اقول ان رءيسكم مرسي فاشل  ولكنكم متاكدون انكم خاسرون  عليكم ان تشموا يقوله الخاسر لاخفاء فشلكم وفشلكم  '' ',msa,NEG,True
« والرز » اي الرز « سجن » « حمل » حمل « الصغار » الصغار « وهدم البيوت » اي هدمها « وسرك » ارزك « بقوه » قوه « حيه » حال « فخلد الا الفراش تخلد الا النوم » ,egypt,NEG,True
دليل حقيقي علا انهم قضوا سنوات ان تكون الطاقه الكهرباءيه لريس مافيس مليءه بالخرده  ,msa,NEG,True
- نعم انت تعب  - نعم انت تذهب  - نعم انت تذهب ,egypt,NEG,True
« واذا تكلم مجلس الامن » اي مجلس الامن « بالمعروف » بالصدق والصدقه « قال » تعالا « ان » مخففه الثقيله واسمها محذوف  اي انه « اخذت » بالرفع عطفا علا محذوف  اي اعطيت « اسراءيل » مصروفه « بجزاءها » اي جزاءها ,levant,NEG,True
انت رجل هادء الكثير الالم  رجل وسيم يحب مساعده الاخرين  الموعد الاول ,msa,POS,True
« هجمه مثيره » مفعول « خبيثه علا نقابه منتخبه » الفاحشه « والعداله تبرر العنصريه » ,msa,NEG,True
 فما '' مشهوره  فولورزي '' شخص يعرفه ''  اتبعه الا البريد ''  معرض صوره يكتب حياتك ''  وانا ضيف شرف ''  شفاه ,msa,NEG,True
مرحبا اخي انا ساقطتك المشتعله المشتعله,egypt,NEG,True
« ايها امنوا » اي اهل مكه « نعموا » بالنوم « » « فانفقت عاصفه عاصفه » عاصفه « علا وساءط الاعلام الخاصه تلعب علا التهم وتكذب علا الاعلام العربي السعودي » ,levant,NEG,True
« لقد رقيت » رقيت « كله » جمع مبتدا « ملكه » جمع مبتدا واصله مبتدا خبره محذوف  اي ترقا ,egypt,NEG,True
« » اذكر « نساءه ضللن الدار » الحرم « يدعان صوته ليستجيبن لضرري » اي ليستجيبن « الا مسجد اباءكم » اي مسجد اباءكم « ان » « الا دعاءكم » الا طاعته « فاصبروا » علا الطاعه « ان الله بغافلا » طاعته « حكيما » صنعه « حكيما » صنعه « حكيما صنعه » صنعه « حكيما » صنعه « صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما » صنعه « صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما » صنعه « حكيما صنعه « حكيما » صنعه « حكيما » صنعه « حكيما » صنعه ,magreb,NEG,True
