tweet,sentiment,dialect,sarcasm
قصه حدثت مطار القاهره اثناء عودتي مكه تصويري لبرنامج  باسمك نحيا '' وكان اسماء الله الحسني - وكانت,NEG,gulf,True
أحلى صديق عنده زهايمر، ساعتها اللم أبقى موجود أول ما بتقوم أعد ثانية.,NEG,egypt,True
توضيح  التويتس للسخريه تعبر الا خيال مهاره الكاتب السفاله حسن اختيار الوزن القافيه,NEU,msa,False
 كيفيه تحسين اداء بطاريه هواتف اندرويد,NEU,msa,False
رءيس مءقت وعدلي طرطور رقا السيسي لرتبه الله يديم المحبه,NEG,egypt,True
أنا رقم واحد في تجاهل مكالمات المجهول!,NEG,egypt,True
ميسي تحقق كاس العالم ولم تحقق كوبا الذهبيه حتا الفضييه,NEG,msa,False
تمرير دستور كارثي التهديد بحرب اهليه كاننا بنمضي عقد او شهاده زور تهديد السلاح شغل يليق بالعصاب,NEU,msa,False
 ملاك تكفين ابي اسدد لجامعه قميته ١٩٠٠ ابي ايفون شيء ابي اكمل دراستي '',NEU,msa,False
« وصدقوا » اي كفار مكه « بالهجمه الاعلاميه باسم يوسف » اي بكتابه « وذكروهم بالهجوم علا عماد عدب وليمس وهيرا ووعده بمحاكمته » باهلاكه « للعالمين » اي العالمين ,NEG,msa,True
 ميريام فارس يوم غنت انا مش انانيه كانت تقصدني  '',NEG,msa,True
 الدعايه التجاريه ترفع الكتاب المضمون تافه او مفيد سلسله هاري بوتر وغيرهافبعض الناس تبحث يجعله يفكر '',NEU,levant,False
 الوزير ارحب باعلان كافه الاطراف التزامها بتجديد وقف الاعمال العداءيه بدا السبت لفتره اوليه قدرها ساعه  / '',NEG,msa,False
'بيونسي يصف افخاذه ',NEG,msa,True
 يقدم دبي مول النجمه ميريام فارس حفله غناءيه تقام يوم حصان بوتيرو الاندلسي ابتداء الساعه …,NEU,msa,False
تغريداتك تذكرني بأصوات الأطفال الذين يحاولون التذاكي في المدرسة، لذلك لن يحدث لي أبدًا أن أأخذك على محمل الجد!,NEG,egypt,True
اذا كانوا يتخذون قرارات ويمارسون مهمتهم المشروعه فان نفاق المجتمع الدولي جلب السلام يوما ما لكنه خرب ,NEU,gulf,True
ايها صدقوا الله ورسوله وعملوا بشرعه  اني نذير عذاب الله  فاحذروا عقابه  واطيعوني امركم  واطيعوني امركم عبادته  واطيعوني امركم  واطيعوني امركم عبادته  واطيعوني امركم عبادته  اني نذير عذاب الله  فاحذروا عقابه  واطيعوني امركم  واطيعوني امركم  واطيعوني امركم  واطيعوني امركم  واطيعوني امركم  واطيعوني امركم  واطيعوني امركم ,NEG,gulf,True
 الله ينتقم ال سعود المجرمين  ويرد كيدهم نحورهم,NEU,msa,False
  يفجرمبنا تتمركز داخله قوات النظام حي بمدينه حلب انباء قتلا وجرحا صفوف النظام  '',POS,egypt,False
مفروض الأيام الثلاثة اللي بتتأجل فيهم المواعيد تبقى عطلة وطنية، يعني لما تطلع من المنزل التالتة ما تلاقيش حد!,NEG,egypt,True
_ الشعب السعودي الان خزان الوقود ينتظر عود ثقاب فقط بو عزيزي تونس وشبه مءكد ان الثوره ستكون بع…,NEU,msa,False
يقولون الابتسامة صدقة، لكن معقولة يعني؟ أشتريت تذكرة طيران بمبلغ خيالي والمضيفة تتوسل لي أن أبتسم للكاميرا عشان يعطوني حبة زيتون!,NEG,egypt,True
شكل الصحيح اللي بيحط الكيك في الثلاجة بعد ما يقولك اطعم كل أصحابك، بيتجنب قدامك زي الست اللي بتتفرّش على الكنبة قدام الكاميرا الخفية!,NEG,egypt,True
جتلنا في الشغل فكرة حلوة، نعمل نظام مناوبات 24 ساعة. يبقى اللي شغال يبقى واعي توابيته، واللي نايم يبقى جاهل توبة,NEG,egypt,True
 فيسبوك بيحب يقلب عليا المواجع  '' ),POS,msa,False
اخوان حولوني للجنايات عشان كتبت تويته المقطم باقول انتوا مش العنف بترغوا كتير ليه واتهموني بضرب بناء …,NEG,msa,False
عالم المتدهور للانسانيه لحظه صدق  لحظه تكلفك عمره ان تكون الاحتجاز ,NEG,msa,True
 تستاجر المولدات الابديه بيوتا بدون طاقه كهرباءيه لسرقه الشعب والثروه  مشروع الاذلال علا مدار الساعه ,NEG,msa,True
« وينتهي » بالبناء للفاعل والمفعول للفاعل والمفعول للفاعل « جسد شهرا » اي شهرا « بذره » اي علقه « صب » اي علقه « خشب » اي علقه ,NEG,msa,True
عمر كله الغيوم والمطر ,NEG,msa,True
 افراد قوات المسلحه الليبيه بمنطقه بوصنيب تحريرهاتصوير  عبدالله دومه,NEU,msa,False
 مليون سوري يعيشون الحصار,NEG,msa,False
أخويا عنده خامسة اعدادي وسألته الأسئلة البسيطة حتى هو ماقدر يجاوب!,NEG,egypt,True
نقطه الاخيره قانون التظاهر يجب ان يعاد النظر  عقابه يقول انه قطع نذره  ونفس الاراء وصلتم الا نقطه العبث بعقولنا؟,NEG,msa,True
 هدنه هشه ترا النور صاروخ بالستي علا مارب وقصف احياء تعز وصقور الجو العربي وصلت سماء صنعاء واشتباكات مارب وسمت,POS,msa,False
فاتوره فودافون الشهر ده اوفر ! ايه ده؟ ده انا فاتح خطي علا الصين تجييش نص المبلغ ده طب مش دافع !,NEU,msa,False
 ايمري كولاك  اردا توران اخي قدوه بالنسبه  ميسي الافضل انا معجب '',NEU,msa,False
بجد أكتر حاجة تحكي عن الذكاء الاصطناعي إنه مزين صورة رشا!,NEG,egypt,True
 | خافير تيباس يعلن ان كلاسيكو الكامب نو مدريد وبرشلونه يقام يوم السبت  بت…,NEU,gulf,False
 عم بحضر فقره قدرت هدي دموعي ريت الدموع بتوفيك حقك او بترجعلنا ياك ,NEG,msa,True
 يداهم منزل المواطن محمد غنام ويسرق الاف شيقل وحصاله طفله ويقوم باعتقاله وتحطيم مدخله قريه ر…,NEG,egypt,True
اقاله يحا حسين بكل رقيه الاخلاقا واخلاصه الوطني وكفاءته المهنيه جريمه جديده لسلطه غشوم جهولسينتصر يحيا مجددا ويندحر الصغار المنتفخ,NEU,egypt,False
فيلم جامد جدي فعلا,POS,msa,False
رد فعل الناس الشارع المذيع اشتغلهم ان انسحبت ترشيحها للرءاسه بقا الرءيس,NEG,egypt,False
 الطبعه الثانيه كتابي اتحدث الموضه والازياء باسلوب ساخر هادفصاله رقم ٦ جناح رقم ٣١ …,NEG,egypt,False
@exampleuser: الذكاء الاصطناعي الشاطر يعرف يحلل البيانات ولكن وين فاهم السخرية! نفسي أشوفه يفهم نكتة بس!,NEG,gulf,True
تقول لانسان بسيط كلمه حلوه تسعده,POS,msa,False
 مايكروسوفت ويندوز تسير الطريق الصحيح نتمنا تستمر تغير بدات  '',POS,msa,False
  تدمير الصواريخ الموجهه والقتل نتيجه للتحصين والانشطه الدهنيه,NEG,msa,True
  البيت الابيض '' ! جماعه يتعاطون صنف صعبهنيءال البيت الابيض جارها,NEU,msa,False
@أميرة_الضحكات: بص أنا روحت بثانوي عام على طول بعد ما اتخلصت من اللغة الإنجليزية لمية تعبتني، طلعت اللغة الوحيدة اللي بأفهم فيها إنجليزي هي لغة الرموز اللي بتيجي في علبة الشوكولاتة!,NEG,egypt,True
 كني نسيت حج بسام انو فلسطينيه ضلو يحمو فرع المخابرات الجويه لمده سنتين يتدخلو المليشيات الشيعيه !,POS,levant,False
حماك يابلادي,NEU,msa,False
 صحيفه عاجل الالكترونيه/ يلتقي مبعوث لمكافحه - - عبر نبض,NEG,egypt,True
 تندهش اذا صادفت سوريه متثيقف مريدين    عفش '' بضعه كليمات ومعلومات ثقافيه عمك  غوغل '' ,NEU,msa,False
« ان كفروا » اهل مكه « فقراء » فقراء « فما يدافعون » دينهم « امرهم » اي دينهم ,NEG,msa,True
دي الصورة بتاعتك في رخصة السواقة؟ لو لأ، فلوحة المرور عمالة تتحرك وتبص عليك!,NEG,egypt,True
 قلك فيي  فيي  شيلك قلبي وعينيي,NEU,msa,False
  اوباما ''  الكونغرس ارتكب خطا برفضه الفيتو ضد قانون  جاستا ''  قال الرءيس الامريكي باراك اوباما ان الكونغرس ارت ,NEU,msa,False
 يفضل سيسي وخسيس,NEG,msa,True
اوتفيت حق كوكي قايز صيااحح,NEU,egypt,False
ايها صدقوا الله ورسوله وعملوا بشرعه  انكم مبعدون طريق الهدا الا طريق الهدا  صوت اعلا صوت الناس  وهم منبطحون  فقلت  تخرجون ؟,NEG,egypt,True
كنتي الحبيبه والصديق ) ,NEU,levant,False
 يالبيه غوتشي غوتشي '',NEU,levant,False
 فوز اليمين المتطرف وتصاعده خففت مخاوفه انتخابات,NEG,msa,False
« الا » « تكذب » بالبناء للمفعول والفاعل « الامم » الامم « والعالم » بالبناء للمفعول والفاعل « بكفرك » بكفرك « ومعنا يحل » بالبناء للمفعول والفاعل « الامر » امرنا « الساعه » اي الساعه « انما يسالون » يسالون « شردوا » اهل مكه « وهم » اي اهل مكه « » زاءده « يريدون » اهل مكه « الملايين » ,NEG,msa,True
